"Date Heure, GMT+01:00","Temp., °C (LGR S/N: 10759806, SEN S/N: 10759806)","Tension, V (LGR S/N: 10759806, SEN S/N: 10759806)"
03/19/16 03:30:00 PM,7.223,1.40364
03/19/16 03:45:00 PM,7.228,1.4089
03/19/16 04:00:00 PM,7.241,1.40116
03/19/16 04:15:00 PM,7.244,1.40566
03/19/16 04:30:00 PM,7.247,1.39826
03/19/16 04:45:00 PM,7.244,1.40009
03/19/16 05:00:00 PM,7.248,1.40387
03/19/16 05:15:00 PM,7.253,1.39403
03/19/16 05:30:00 PM,7.261,1.39784
03/19/16 05:45:00 PM,7.266,1.40009
03/19/16 06:00:00 PM,7.274,1.40089
03/19/16 06:15:00 PM,7.281,1.3957
03/19/16 06:30:00 PM,7.283,1.39567
03/19/16 06:45:00 PM,7.269,1.39651
03/19/16 07:00:00 PM,7.259,1.39132
03/19/16 07:15:00 PM,7.248,1.39578
03/19/16 07:30:00 PM,7.23,1.39704
03/19/16 07:45:00 PM,7.215,1.40192
03/19/16 08:00:00 PM,7.201,1.40246
03/19/16 08:15:00 PM,7.195,1.39639
03/19/16 08:30:00 PM,7.187,1.39773
03/19/16 08:45:00 PM,7.171,1.39475
03/19/16 09:00:00 PM,7.157,1.40097
03/19/16 09:15:00 PM,7.148,1.39715
03/19/16 09:30:00 PM,7.141,1.39593
03/19/16 09:45:00 PM,7.132,1.39643
03/19/16 10:00:00 PM,7.127,1.40082
03/19/16 10:15:00 PM,7.119,1.397
03/19/16 10:30:00 PM,7.11,1.39914
03/19/16 10:45:00 PM,7.1,1.39612
03/19/16 11:00:00 PM,7.089,1.39933
03/19/16 11:15:00 PM,7.075,1.39597
03/19/16 11:30:00 PM,7.056,1.40604
03/19/16 11:45:00 PM,7.044,1.39158
03/20/16 12:00:00 AM,7.033,1.39624
03/20/16 12:15:00 AM,7.018,1.39914
03/20/16 12:30:00 AM,6.999,1.40303
03/20/16 12:45:00 AM,6.977,1.39956
03/20/16 01:00:00 AM,6.96,1.39639
03/20/16 01:15:00 AM,6.939,1.40467
03/20/16 01:30:00 AM,6.914,1.39765
03/20/16 01:45:00 AM,6.889,1.39651
03/20/16 02:00:00 AM,6.868,1.40078
03/20/16 02:15:00 AM,6.849,1.40089
03/20/16 02:30:00 AM,6.83,1.39879
03/20/16 02:45:00 AM,6.816,1.40002
03/20/16 03:00:00 AM,6.81,1.39788
03/20/16 03:15:00 AM,6.802,1.39395
03/20/16 03:30:00 AM,6.796,1.39521
03/20/16 03:45:00 AM,6.788,1.39754
03/20/16 04:00:00 AM,6.777,1.3986
03/20/16 04:15:00 AM,6.762,1.39506
03/20/16 04:30:00 AM,6.748,1.39803
03/20/16 04:45:00 AM,6.732,1.39288
03/20/16 05:00:00 AM,6.721,1.39204
03/20/16 05:15:00 AM,6.713,1.397
03/20/16 05:30:00 AM,6.702,1.39727
03/20/16 05:45:00 AM,6.698,1.38563
03/20/16 06:00:00 AM,6.688,1.40631
03/20/16 06:15:00 AM,6.68,1.3941
03/20/16 06:30:00 AM,6.674,1.39517
03/20/16 06:45:00 AM,6.666,1.39708
03/20/16 07:00:00 AM,6.658,1.39532
03/20/16 07:15:00 AM,6.648,1.3954
03/20/16 07:30:00 AM,6.641,1.39734
03/20/16 07:45:00 AM,6.631,1.39471
03/20/16 08:00:00 AM,6.626,1.39986
03/20/16 08:15:00 AM,6.617,1.39471
03/20/16 08:30:00 AM,6.614,1.39734
03/20/16 08:45:00 AM,6.614,1.40002
03/20/16 09:00:00 AM,6.617,1.39361
03/20/16 09:15:00 AM,6.609,1.39086
03/20/16 09:30:00 AM,6.615,1.40013
03/20/16 09:45:00 AM,6.625,1.40215
03/20/16 10:00:00 AM,6.636,1.39281
03/20/16 10:15:00 AM,6.647,1.39536
03/20/16 10:30:00 AM,6.661,1.39067
03/20/16 10:45:00 AM,6.679,1.39837
03/20/16 11:00:00 AM,6.705,1.3967
03/20/16 11:15:00 AM,6.745,1.40562
03/20/16 11:30:00 AM,6.791,1.39612
03/20/16 11:45:00 AM,6.837,1.39666
03/20/16 12:00:00 PM,6.887,1.39982
03/20/16 12:15:00 PM,6.95,1.40433
03/20/16 12:30:00 PM,7.02,1.40177
03/20/16 12:45:00 PM,7.085,1.39384
03/20/16 01:00:00 PM,7.152,1.3975
03/20/16 01:15:00 PM,7.206,1.4007
03/20/16 01:30:00 PM,7.25,1.40471
03/20/16 01:45:00 PM,7.283,1.40566
03/20/16 02:00:00 PM,7.324,1.39559
03/20/16 02:15:00 PM,7.359,1.40658
03/20/16 02:30:00 PM,7.392,1.40539
03/20/16 02:45:00 PM,7.412,1.40024
03/20/16 03:00:00 PM,7.439,1.40387
03/20/16 03:15:00 PM,7.462,1.3999
03/20/16 03:30:00 PM,7.495,1.41241
03/20/16 03:45:00 PM,7.523,1.39994
03/20/16 04:00:00 PM,7.531,1.4028
03/20/16 04:15:00 PM,7.538,1.40581
03/20/16 04:30:00 PM,7.556,1.40524
03/20/16 04:45:00 PM,7.564,1.40597
03/20/16 05:00:00 PM,7.556,1.41032
03/20/16 05:15:00 PM,7.547,1.4044
03/20/16 05:30:00 PM,7.536,1.4012
03/20/16 05:45:00 PM,7.523,1.40787
03/20/16 06:00:00 PM,7.498,1.40848
03/20/16 06:15:00 PM,7.469,1.40616
03/20/16 06:30:00 PM,7.451,1.41402
03/20/16 06:45:00 PM,7.437,1.41039
03/20/16 07:00:00 PM,7.415,1.39746
03/20/16 07:15:00 PM,7.396,1.39532
03/20/16 07:30:00 PM,7.376,1.40589
03/20/16 07:45:00 PM,7.362,1.40352
03/20/16 08:00:00 PM,7.343,1.40215
03/20/16 08:15:00 PM,7.322,1.40517
03/20/16 08:30:00 PM,7.303,1.41588
03/20/16 08:45:00 PM,7.285,1.40356
03/20/16 09:00:00 PM,7.266,1.40333
03/20/16 09:15:00 PM,7.247,1.40536
03/20/16 09:30:00 PM,7.228,1.40364
03/20/16 09:45:00 PM,7.212,1.40398
03/20/16 10:00:00 PM,7.187,1.40967
03/20/16 10:15:00 PM,7.159,1.40883
03/20/16 10:30:00 PM,7.137,1.40257
03/20/16 10:45:00 PM,7.118,1.40188
03/20/16 11:00:00 PM,7.091,1.40936
03/20/16 11:15:00 PM,7.061,1.40177
03/20/16 11:30:00 PM,7.033,1.40135
03/20/16 11:45:00 PM,7.01,1.40486
03/21/16 12:00:00 AM,6.993,1.39612
03/21/16 12:15:00 AM,6.977,1.40337
03/21/16 12:30:00 AM,6.958,1.39998
03/21/16 12:45:00 AM,6.943,1.39563
03/21/16 01:00:00 AM,6.93,1.40738
03/21/16 01:15:00 AM,6.92,1.40562
03/21/16 01:30:00 AM,6.911,1.40642
03/21/16 01:45:00 AM,6.905,1.40013
03/21/16 02:00:00 AM,6.898,1.39456
03/21/16 02:15:00 AM,6.892,1.4015
03/21/16 02:30:00 AM,6.886,1.40135
03/21/16 02:45:00 AM,6.879,1.3959
03/21/16 03:00:00 AM,6.878,1.39326
03/21/16 03:15:00 AM,6.878,1.4052
03/21/16 03:30:00 AM,6.881,1.39918
03/21/16 03:45:00 AM,6.881,1.39708
03/21/16 04:00:00 AM,6.868,1.39727
03/21/16 04:15:00 AM,6.849,1.38834
03/21/16 04:30:00 AM,6.827,1.39849
03/21/16 04:45:00 AM,6.804,1.39528
03/21/16 05:00:00 AM,6.77,1.38926
03/21/16 05:15:00 AM,6.731,1.39891
03/21/16 05:30:00 AM,6.707,1.39494
03/21/16 05:45:00 AM,6.691,1.39212
03/21/16 06:00:00 AM,6.677,1.38838
03/21/16 06:15:00 AM,6.661,1.39616
03/21/16 06:30:00 AM,6.653,1.39879
03/21/16 06:45:00 AM,6.647,1.39414
03/21/16 07:00:00 AM,6.629,1.39311
03/21/16 07:15:00 AM,6.62,1.39502
03/21/16 07:30:00 AM,6.615,1.39124
03/21/16 07:45:00 AM,6.609,1.39548
03/21/16 08:00:00 AM,6.609,1.38949
03/21/16 08:15:00 AM,6.614,1.39532
03/21/16 08:30:00 AM,6.629,1.39536
03/21/16 08:45:00 AM,6.642,1.39712
03/21/16 09:00:00 AM,6.702,1.39269
03/21/16 09:15:00 AM,6.797,1.38788
03/21/16 09:30:00 AM,6.876,1.3957
03/21/16 09:45:00 AM,6.943,1.40124
03/21/16 10:00:00 AM,7.08,1.38472
03/21/16 10:15:00 AM,7.201,1.39044
03/21/16 10:30:00 AM,7.349,1.39078
03/21/16 10:45:00 AM,7.484,1.39952
03/21/16 11:00:00 AM,7.646,1.39708
03/21/16 11:15:00 AM,7.804,1.39883
03/21/16 11:30:00 AM,7.964,1.39887
03/21/16 11:45:00 AM,8.07,1.4007
03/21/16 12:00:00 PM,8.07,1.3996
03/21/16 12:15:00 PM,8.109,1.40158
03/21/16 12:30:00 PM,8.145,1.40536
03/21/16 12:45:00 PM,8.207,1.40223
03/21/16 01:00:00 PM,8.219,1.40173
03/21/16 01:15:00 PM,8.195,1.39612
03/21/16 01:30:00 PM,8.248,1.4073
03/21/16 01:45:00 PM,8.282,1.40558
03/21/16 02:00:00 PM,8.322,1.40265
03/21/16 02:15:00 PM,8.367,1.40269
03/21/16 02:30:00 PM,8.428,1.40051
03/21/16 02:45:00 PM,8.473,1.40509
03/21/16 03:00:00 PM,8.511,1.40734
03/21/16 03:15:00 PM,8.523,1.41165
03/21/16 03:30:00 PM,8.565,1.40677
03/21/16 03:45:00 PM,8.622,1.40642
03/21/16 04:00:00 PM,8.672,1.40654
03/21/16 04:15:00 PM,8.669,1.40768
03/21/16 04:30:00 PM,8.632,1.41146
03/21/16 04:45:00 PM,8.615,1.4118
03/21/16 05:00:00 PM,8.615,1.40578
03/21/16 05:15:00 PM,8.61,1.40967
03/21/16 05:30:00 PM,8.588,1.4073
03/21/16 05:45:00 PM,8.549,1.40414
03/21/16 06:00:00 PM,8.504,1.41119
03/21/16 06:15:00 PM,8.481,1.4089
03/21/16 06:30:00 PM,8.478,1.40154
03/21/16 06:45:00 PM,8.461,1.40814
03/21/16 07:00:00 PM,8.416,1.41562
03/21/16 07:15:00 PM,8.367,1.40425
03/21/16 07:30:00 PM,8.338,1.40387
03/21/16 07:45:00 PM,8.316,1.40105
03/21/16 08:00:00 PM,8.294,1.39937
03/21/16 08:15:00 PM,8.269,1.40047
03/21/16 08:30:00 PM,8.243,1.40265
03/21/16 08:45:00 PM,8.216,1.39696
03/21/16 09:00:00 PM,8.191,1.40242
03/21/16 09:15:00 PM,8.157,1.40352
03/21/16 09:30:00 PM,8.129,1.40322
03/21/16 09:45:00 PM,8.109,1.40536
03/21/16 10:00:00 PM,8.085,1.40379
03/21/16 10:15:00 PM,8.038,1.4015
03/21/16 10:30:00 PM,7.984,1.40063
03/21/16 10:45:00 PM,7.939,1.40112
03/21/16 11:00:00 PM,7.887,1.40074
03/21/16 11:15:00 PM,7.826,1.39979
03/21/16 11:30:00 PM,7.759,1.39796
03/21/16 11:45:00 PM,7.696,1.39685
03/22/16 12:00:00 AM,7.643,1.3983
03/22/16 12:15:00 AM,7.597,1.40536
03/22/16 12:30:00 AM,7.563,1.40154
03/22/16 12:45:00 AM,7.531,1.39593
03/22/16 01:00:00 AM,7.503,1.39967
03/22/16 01:15:00 AM,7.484,1.40261
03/22/16 01:30:00 AM,7.472,1.3946
03/22/16 01:45:00 AM,7.461,1.39555
03/22/16 02:00:00 AM,7.448,1.40669
03/22/16 02:15:00 AM,7.436,1.3967
03/22/16 02:30:00 AM,7.425,1.39555
03/22/16 02:45:00 AM,7.409,1.40467
03/22/16 03:00:00 AM,7.393,1.39803
03/22/16 03:15:00 AM,7.374,1.39422
03/22/16 03:30:00 AM,7.354,1.4073
03/22/16 03:45:00 AM,7.337,1.40173
03/22/16 04:00:00 AM,7.321,1.39487
03/22/16 04:15:00 AM,7.308,1.40326
03/22/16 04:30:00 AM,7.299,1.39487
03/22/16 04:45:00 AM,7.292,1.39929
03/22/16 05:00:00 AM,7.286,1.39948
03/22/16 05:15:00 AM,7.281,1.39227
03/22/16 05:30:00 AM,7.277,1.40055
03/22/16 05:45:00 AM,7.272,1.39445
03/22/16 06:00:00 AM,7.263,1.40181
03/22/16 06:15:00 AM,7.255,1.39742
03/22/16 06:30:00 AM,7.245,1.3991
03/22/16 06:45:00 AM,7.237,1.3909
03/22/16 07:00:00 AM,7.228,1.40223
03/22/16 07:15:00 AM,7.22,1.39414
03/22/16 07:30:00 AM,7.212,1.39429
03/22/16 07:45:00 AM,7.207,1.39471
03/22/16 08:00:00 AM,7.206,1.39612
03/22/16 08:15:00 AM,7.203,1.40055
03/22/16 08:30:00 AM,7.211,1.40471
03/22/16 08:45:00 AM,7.226,1.39494
03/22/16 09:00:00 AM,7.259,1.40227
03/22/16 09:15:00 AM,7.299,1.4004
03/22/16 09:30:00 AM,7.354,1.39559
03/22/16 09:45:00 AM,7.429,1.39685
03/22/16 10:00:00 AM,7.531,1.39681
03/22/16 10:15:00 AM,7.643,1.40303
03/22/16 10:30:00 AM,7.766,1.40181
03/22/16 10:45:00 AM,7.882,1.39097
03/22/16 11:00:00 AM,8.029,1.40269
03/22/16 11:15:00 AM,8.215,1.40623
03/22/16 11:30:00 AM,8.291,1.40253
03/22/16 11:45:00 AM,8.36,1.40177
03/22/16 12:00:00 PM,8.417,1.39921
03/22/16 12:15:00 PM,8.492,1.40322
03/22/16 12:30:00 PM,8.626,1.40074
03/22/16 12:45:00 PM,8.756,1.40795
03/22/16 01:00:00 PM,8.83,1.40536
03/22/16 01:15:00 PM,9.007,1.41363
03/22/16 01:30:00 PM,9.126,1.41321
03/22/16 01:45:00 PM,9.217,1.411
03/22/16 02:00:00 PM,9.367,1.41047
03/22/16 02:15:00 PM,9.492,1.41699
03/22/16 02:30:00 PM,9.586,1.41138
03/22/16 02:45:00 PM,9.671,1.41238
03/22/16 03:00:00 PM,9.735,1.4126
03/22/16 03:15:00 PM,9.843,1.42054
03/22/16 03:30:00 PM,9.929,1.41497
03/22/16 03:45:00 PM,9.998,1.42344
03/22/16 04:00:00 PM,9.992,1.42153
03/22/16 04:15:00 PM,10.015,1.42115
03/22/16 04:30:00 PM,10.009,1.41772
03/22/16 04:45:00 PM,10.018,1.4337
03/22/16 05:00:00 PM,10.04,1.42248
03/22/16 05:15:00 PM,10.038,1.4247
03/22/16 05:30:00 PM,10.026,1.42451
03/22/16 05:45:00 PM,10.003,1.42077
03/22/16 06:00:00 PM,9.977,1.4258
03/22/16 06:15:00 PM,9.931,1.42252
03/22/16 06:30:00 PM,9.881,1.4218
03/22/16 06:45:00 PM,9.829,1.41928
03/22/16 07:00:00 PM,9.774,1.41375
03/22/16 07:15:00 PM,9.705,1.42222
03/22/16 07:30:00 PM,9.629,1.41138
03/22/16 07:45:00 PM,9.547,1.4218
03/22/16 08:00:00 PM,9.46,1.41749
03/22/16 08:15:00 PM,9.362,1.41665
03/22/16 08:30:00 PM,9.264,1.41939
03/22/16 08:45:00 PM,9.165,1.41497
03/22/16 09:00:00 PM,9.066,1.41909
03/22/16 09:15:00 PM,8.97,1.41554
03/22/16 09:30:00 PM,8.883,1.41199
03/22/16 09:45:00 PM,8.793,1.41875
03/22/16 10:00:00 PM,8.706,1.41264
03/22/16 10:15:00 PM,8.619,1.41104
03/22/16 10:30:00 PM,8.537,1.40547
03/22/16 10:45:00 PM,8.459,1.4099
03/22/16 11:00:00 PM,8.391,1.40932
03/22/16 11:15:00 PM,8.329,1.39994
03/22/16 11:30:00 PM,8.279,1.40234
03/22/16 11:45:00 PM,8.229,1.40703
03/23/16 12:00:00 AM,8.184,1.40379
03/23/16 12:15:00 AM,8.143,1.40459
03/23/16 12:30:00 AM,8.103,1.39784
03/23/16 12:45:00 AM,8.06,1.39963
03/23/16 01:00:00 AM,8.017,1.40349
03/23/16 01:15:00 AM,7.976,1.40169
03/23/16 01:30:00 AM,7.931,1.4078
03/23/16 01:45:00 AM,7.885,1.40578
03/23/16 02:00:00 AM,7.84,1.39963
03/23/16 02:15:00 AM,7.793,1.39532
03/23/16 02:30:00 AM,7.743,1.40379
03/23/16 02:45:00 AM,7.693,1.40143
03/23/16 03:00:00 AM,7.646,1.39937
03/23/16 03:15:00 AM,7.599,1.40105
03/23/16 03:30:00 AM,7.547,1.3967
03/23/16 03:45:00 AM,7.5,1.39445
03/23/16 04:00:00 AM,7.464,1.39033
03/23/16 04:15:00 AM,7.428,1.39494
03/23/16 04:30:00 AM,7.39,1.39315
03/23/16 04:45:00 AM,7.352,1.3986
03/23/16 05:00:00 AM,7.322,1.39399
03/23/16 05:15:00 AM,7.292,1.39521
03/23/16 05:30:00 AM,7.266,1.39418
03/23/16 05:45:00 AM,7.25,1.40089
03/23/16 06:00:00 AM,7.242,1.39525
03/23/16 06:15:00 AM,7.239,1.397
03/23/16 06:30:00 AM,7.233,1.3967
03/23/16 06:45:00 AM,7.228,1.39811
03/23/16 07:00:00 AM,7.219,1.39021
03/23/16 07:15:00 AM,7.214,1.40085
03/23/16 07:30:00 AM,7.215,1.39868
03/23/16 07:45:00 AM,7.217,1.39044
03/23/16 08:00:00 AM,7.217,1.39464
03/23/16 08:15:00 AM,7.215,1.39631
03/23/16 08:30:00 AM,7.236,1.3904
03/23/16 08:45:00 AM,7.266,1.38556
03/23/16 09:00:00 AM,7.31,1.38888
03/23/16 09:15:00 AM,7.396,1.39509
03/23/16 09:30:00 AM,7.5,1.3925
03/23/16 09:45:00 AM,7.574,1.39357
03/23/16 10:00:00 AM,7.682,1.39651
03/23/16 10:15:00 AM,7.817,1.40097
03/23/16 10:30:00 AM,7.939,1.3909
03/23/16 10:45:00 AM,8.009,1.39265
03/23/16 11:00:00 AM,7.981,1.4012
03/23/16 11:15:00 AM,7.971,1.39609
03/23/16 11:30:00 AM,7.992,1.40196
03/23/16 11:45:00 AM,7.99,1.39704
03/23/16 12:00:00 PM,7.993,1.39372
03/23/16 12:15:00 PM,7.995,1.39948
03/23/16 12:30:00 PM,8.004,1.39441
03/23/16 12:45:00 PM,8.015,1.40421
03/23/16 01:00:00 PM,8.049,1.39784
03/23/16 01:15:00 PM,8.082,1.39849
03/23/16 01:30:00 PM,8.118,1.40066
03/23/16 01:45:00 PM,8.159,1.39853
03/23/16 02:00:00 PM,8.205,1.40478
03/23/16 02:15:00 PM,8.246,1.39693
03/23/16 02:30:00 PM,8.276,1.40341
03/23/16 02:45:00 PM,8.315,1.39528
03/23/16 03:00:00 PM,8.344,1.40108
03/23/16 03:15:00 PM,8.377,1.39647
03/23/16 03:30:00 PM,8.417,1.39494
03/23/16 03:45:00 PM,8.459,1.40032
03/23/16 04:00:00 PM,8.481,1.39971
03/23/16 04:15:00 PM,8.492,1.40284
03/23/16 04:30:00 PM,8.498,1.39895
03/23/16 04:45:00 PM,8.501,1.40269
03/23/16 05:00:00 PM,8.509,1.406
03/23/16 05:15:00 PM,8.493,1.39757
03/23/16 05:30:00 PM,8.483,1.40711
03/23/16 05:45:00 PM,8.473,1.40372
03/23/16 06:00:00 PM,8.469,1.39845
03/23/16 06:15:00 PM,8.462,1.39677
03/23/16 06:30:00 PM,8.452,1.40101
03/23/16 06:45:00 PM,8.439,1.4036
03/23/16 07:00:00 PM,8.425,1.39479
03/23/16 07:15:00 PM,8.417,1.39136
03/23/16 07:30:00 PM,8.409,1.40169
03/23/16 07:45:00 PM,8.402,1.40333
03/23/16 08:00:00 PM,8.395,1.40055
03/23/16 08:15:00 PM,8.386,1.40139
03/23/16 08:30:00 PM,8.378,1.40082
03/23/16 08:45:00 PM,8.369,1.40421
03/23/16 09:00:00 PM,8.355,1.39677
03/23/16 09:15:00 PM,8.339,1.39151
03/23/16 09:30:00 PM,8.318,1.39967
03/23/16 09:45:00 PM,8.299,1.40166
03/23/16 10:00:00 PM,8.282,1.39879
03/23/16 10:15:00 PM,8.265,1.39925
03/23/16 10:30:00 PM,8.248,1.38945
03/23/16 10:45:00 PM,8.229,1.39803
03/23/16 11:00:00 PM,8.213,1.39338
03/23/16 11:15:00 PM,8.198,1.39853
03/23/16 11:30:00 PM,8.184,1.4004
03/23/16 11:45:00 PM,8.168,1.39502
03/24/16 12:00:00 AM,8.154,1.40063
03/24/16 12:15:00 AM,8.142,1.39765
03/24/16 12:30:00 AM,8.129,1.39731
03/24/16 12:45:00 AM,8.115,1.39536
03/24/16 01:00:00 AM,8.104,1.3962
03/24/16 01:15:00 AM,8.09,1.4007
03/24/16 01:30:00 AM,8.078,1.39483
03/24/16 01:45:00 AM,8.065,1.39628
03/24/16 02:00:00 AM,8.053,1.39948
03/24/16 02:15:00 AM,8.042,1.40047
03/24/16 02:30:00 AM,8.031,1.39639
03/24/16 02:45:00 AM,8.018,1.39677
03/24/16 03:00:00 AM,8.006,1.39555
03/24/16 03:15:00 AM,7.995,1.39387
03/24/16 03:30:00 AM,7.982,1.39719
03/24/16 03:45:00 AM,7.97,1.39445
03/24/16 04:00:00 AM,7.962,1.39548
03/24/16 04:15:00 AM,7.953,1.39868
03/24/16 04:30:00 AM,7.942,1.3994
03/24/16 04:45:00 AM,7.931,1.39734
03/24/16 05:00:00 AM,7.918,1.40063
03/24/16 05:15:00 AM,7.904,1.39326
03/24/16 05:30:00 AM,7.892,1.39303
03/24/16 05:45:00 AM,7.879,1.39628
03/24/16 06:00:00 AM,7.863,1.3983
03/24/16 06:15:00 AM,7.846,1.39788
03/24/16 06:30:00 AM,7.831,1.39624
03/24/16 06:45:00 AM,7.815,1.39303
03/24/16 07:00:00 AM,7.801,1.39311
03/24/16 07:15:00 AM,7.788,1.40246
03/24/16 07:30:00 AM,7.781,1.40333
03/24/16 07:45:00 AM,7.781,1.39338
03/24/16 08:00:00 AM,7.784,1.38754
03/24/16 08:15:00 AM,7.793,1.39384
03/24/16 08:30:00 AM,7.807,1.3959
03/24/16 08:45:00 AM,7.827,1.39494
03/24/16 09:00:00 AM,7.856,1.39467
03/24/16 09:15:00 AM,7.888,1.393
03/24/16 09:30:00 AM,7.924,1.39532
03/24/16 09:45:00 AM,7.971,1.39754
03/24/16 10:00:00 AM,8.021,1.39479
03/24/16 10:15:00 AM,8.084,1.39868
03/24/16 10:30:00 AM,8.157,1.39265
03/24/16 10:45:00 AM,8.262,1.3967
03/24/16 11:00:00 AM,8.361,1.39364
03/24/16 11:15:00 AM,8.43,1.39742
03/24/16 11:30:00 AM,8.528,1.40177
03/24/16 11:45:00 AM,8.608,1.40887
03/24/16 12:00:00 PM,8.694,1.39841
03/24/16 12:15:00 PM,8.731,1.40181
03/24/16 12:30:00 PM,8.804,1.40009
03/24/16 12:45:00 PM,8.864,1.39517
03/24/16 01:00:00 PM,8.923,1.39498
03/24/16 01:15:00 PM,8.951,1.39799
03/24/16 01:30:00 PM,8.99,1.40719
03/24/16 01:45:00 PM,9.033,1.4115
03/24/16 02:00:00 PM,9.077,1.40356
03/24/16 02:15:00 PM,9.111,1.40806
03/24/16 02:30:00 PM,9.129,1.41127
03/24/16 02:45:00 PM,9.165,1.41348
03/24/16 03:00:00 PM,9.214,1.41405
03/24/16 03:15:00 PM,9.265,1.41634
03/24/16 03:30:00 PM,9.305,1.41299
03/24/16 03:45:00 PM,9.345,1.41062
03/24/16 04:00:00 PM,9.372,1.41566
03/24/16 04:15:00 PM,9.399,1.41894
03/24/16 04:30:00 PM,9.42,1.41608
03/24/16 04:45:00 PM,9.429,1.41394
03/24/16 05:00:00 PM,9.43,1.41276
03/24/16 05:15:00 PM,9.426,1.41669
03/24/16 05:30:00 PM,9.41,1.41497
03/24/16 05:45:00 PM,9.39,1.41402
03/24/16 06:00:00 PM,9.362,1.41554
03/24/16 06:15:00 PM,9.344,1.41268
03/24/16 06:30:00 PM,9.319,1.40963
03/24/16 06:45:00 PM,9.288,1.41882
03/24/16 07:00:00 PM,9.259,1.40776
03/24/16 07:15:00 PM,9.231,1.41638
03/24/16 07:30:00 PM,9.206,1.4107
03/24/16 07:45:00 PM,9.179,1.41855
03/24/16 08:00:00 PM,9.151,1.40723
03/24/16 08:15:00 PM,9.12,1.41547
03/24/16 08:30:00 PM,9.087,1.41699
03/24/16 08:45:00 PM,9.05,1.41985
03/24/16 09:00:00 PM,9.015,1.41962
03/24/16 09:15:00 PM,8.982,1.42187
03/24/16 09:30:00 PM,8.95,1.40314
03/24/16 09:45:00 PM,8.917,1.41463
03/24/16 10:00:00 PM,8.888,1.41825
03/24/16 10:15:00 PM,8.858,1.4163
03/24/16 10:30:00 PM,8.83,1.41215
03/24/16 10:45:00 PM,8.801,1.41394
03/24/16 11:00:00 PM,8.771,1.41028
03/24/16 11:15:00 PM,8.745,1.41466
03/24/16 11:30:00 PM,8.719,1.4099
03/24/16 11:45:00 PM,8.694,1.41188
03/25/16 12:00:00 AM,8.668,1.40829
03/25/16 12:15:00 AM,8.643,1.40379
03/25/16 12:30:00 AM,8.622,1.407
03/25/16 12:45:00 AM,8.604,1.40711
03/25/16 01:00:00 AM,8.584,1.40097
03/25/16 01:15:00 AM,8.565,1.41287
03/25/16 01:30:00 AM,8.548,1.41039
03/25/16 01:45:00 AM,8.532,1.41115
03/25/16 02:00:00 AM,8.52,1.40837
03/25/16 02:15:00 AM,8.507,1.40467
03/25/16 02:30:00 AM,8.497,1.41104
03/25/16 02:45:00 AM,8.486,1.40772
03/25/16 03:00:00 AM,8.476,1.40684
03/25/16 03:15:00 AM,8.465,1.41081
03/25/16 03:30:00 AM,8.458,1.411
03/25/16 03:45:00 AM,8.447,1.40917
03/25/16 04:00:00 AM,8.434,1.40734
03/25/16 04:15:00 AM,8.422,1.40658
03/25/16 04:30:00 AM,8.409,1.40967
03/25/16 04:45:00 AM,8.399,1.40806
03/25/16 05:00:00 AM,8.385,1.40288
03/25/16 05:15:00 AM,8.374,1.40887
03/25/16 05:30:00 AM,8.363,1.40902
03/25/16 05:45:00 AM,8.35,1.40887
03/25/16 06:00:00 AM,8.338,1.40486
03/25/16 06:15:00 AM,8.321,1.4123
03/25/16 06:30:00 AM,8.304,1.40997
03/25/16 06:45:00 AM,8.291,1.41321
03/25/16 07:00:00 AM,8.279,1.40955
03/25/16 07:15:00 AM,8.266,1.4036
03/25/16 07:30:00 AM,8.257,1.41779
03/25/16 07:45:00 AM,8.246,1.40734
03/25/16 08:00:00 AM,8.238,1.4118
03/25/16 08:15:00 AM,8.232,1.40612
03/25/16 08:30:00 AM,8.226,1.40208
03/25/16 08:45:00 AM,8.224,1.41596
03/25/16 09:00:00 AM,8.223,1.41413
03/25/16 09:15:00 AM,8.221,1.41188
03/25/16 09:30:00 AM,8.218,1.4099
03/25/16 09:45:00 AM,8.226,1.4152
03/25/16 10:00:00 AM,8.246,1.40696
03/25/16 10:15:00 AM,8.265,1.41085
03/25/16 10:30:00 AM,8.279,1.40921
03/25/16 10:45:00 AM,8.296,1.41287
03/25/16 11:00:00 AM,8.322,1.41196
03/25/16 11:15:00 AM,8.353,1.41356
03/25/16 11:30:00 AM,8.38,1.41135
03/25/16 11:45:00 AM,8.422,1.41211
03/25/16 12:00:00 PM,8.473,1.41291
03/25/16 12:15:00 PM,8.511,1.41531
03/25/16 12:30:00 PM,8.534,1.40803
03/25/16 12:45:00 PM,8.57,1.41009
03/25/16 01:00:00 PM,8.624,1.41207
03/25/16 01:15:00 PM,8.703,1.41135
03/25/16 01:30:00 PM,8.771,1.41337
03/25/16 01:45:00 PM,8.79,1.4136
03/25/16 02:00:00 PM,8.815,1.41608
03/25/16 02:15:00 PM,8.872,1.41379
03/25/16 02:30:00 PM,8.93,1.41444
03/25/16 02:45:00 PM,8.982,1.41531
03/25/16 03:00:00 PM,9.009,1.4197
03/25/16 03:15:00 PM,9.047,1.42172
03/25/16 03:30:00 PM,9.091,1.40948
03/25/16 03:45:00 PM,9.138,1.42153
03/25/16 04:00:00 PM,9.194,1.41711
03/25/16 04:15:00 PM,9.264,1.42065
